gene_callers_id	HOT_224_25M	HOT_225_25M	HOT_226_25M	HOT_227_25M	HOT_229_25M	HOT_231_25M	HOT_232_25M	HOT_233_25M	HOT_234_25M	HOT_236_25M	HOT_237_25M	HOT_238_25M	KDe743ST	KDe747HP	KFe386HP	KFe387AR	KFe389R8	KFe393NT	KFe395NB	KFe416ST	KMa156HP	KMa157AR	KMa158CB	KMa159R8	KMa160SB	KMa161R2	KMa162ST	KMa163NT	KMa164NR	KMa165NB	KMy813ST	KMy817HP	KOc290HP	KOc291AR	KOc293R8	KOc297NT	KOc299NB	KOc321ST	KSe054HP	KSe055AR	KSe056CB	KSe057R8	KSe058SB	KSe059R2	KSe060ST	KSe061NT	KSe062NR	KSe063NB
13786	13.81764705882353	7.653409090909091	5.7942857142857145	1.7215189873417722	11.516666666666667	12.006211180124224	14.233333333333333	21.41111111111111	17.093959731543624	8.308641975308642	36.666666666666664	4.8	37.59119496855346	0.0	0.0	0.0	0.0	8.166666666666666	0.7222222222222222	10.670520231213873	0.0	0.0	2.2333333333333334	1.45	0.25555555555555554	3.816666666666667	4.6	3.7944444444444443	1.7444444444444445	2.6777777777777776	91.7388888888889	2.411111111111111	0.0	0.9111111111111111	0.0	3.7777777777777777	0.0	2.0555555555555554	0.0	0.0	0.0	0.8111111111111111	0.0	9.291338582677165	4.116666666666666	4.054054054054054	0.0	0.0
13787	7.299065420560748	3.967821782178218	4.091764705882353	1.3766233766233766	2.559556786703601	7.945652173913044	9.002481389578163	16.62280701754386	6.7844444444444445	7.511574074074074	18.694638694638694	3.933649289099526	24.864559819413092	0.0	0.0	0.0	0.0	4.921568627450981	0.0	9.368794326241135	0.24891774891774893	0.0	0.0	0.0	0.0	1.077922077922078	2.83982683982684	2.794372294372294	1.2380952380952381	0.0021645021645021645	54.28455284552845	1.7638888888888888	0.0	0.0	0.0	1.2203389830508475	0.0	1.9507389162561577	0.0	0.0	0.0	0.0	0.0	1.8658008658008658	5.045454545454546	3.8492063492063493	0.0	0.487012987012987
13788	8.241685144124169	5.665137614678899	3.708240534521158	3.0823293172690764	1.6877551020408164	8.244979919678714	8.177263969171484	17.645962732919255	6.257367387033399	7.995918367346939	19.689393939393938	1.5492125984251968	22.671772428884026	0.0	0.0	0.0	0.0	3.6216216216216215	0.0	7.6477541371158395	0.0	0.0	0.0	0.0	0.0	2.2007575757575757	3.991919191919192	6.966535433070866	0.8276515151515151	0.0	44.06442577030813	0.4640151515151515	0.0	0.0	0.3162878787878788	1.49601593625498	0.0	1.4507575757575757	0.0	0.0	0.0	0.0	0.0	5.342424242424243	2.756892230576441	2.8149606299212597	0.0	0.0
13789	9.927586206896551	10.402193784277879	3.0283333333333333	2.49789029535865	2.9469914040114613	9.1	11.123260437375745	17.81765557163531	13.18074074074074	6.1061776061776065	16.6816	1.319268635724332	22.179153094462542	0.0	0.0	0.3924050632911392	0.0	4.0265625	0.2419127988748242	5.143089430894309	0.0	0.0	0.0	0.0	0.0	1.1476793248945147	2.821378340365682	2.092436974789916	0.8843416370106761	0.0	47.69429097605893	1.0323488045007032	0.0	0.0	0.0	3.2613636363636362	0.0	1.7144866385372715	0.0	0.0	0.0	0.3769338959212377	0.0	1.925179856115108	2.2169390787518575	2.117130307467057	0.0	0.0
13790	6.208994708994709	7.086854460093897	5.487012987012987	2.261964735516373	5.042780748663102	7.20911528150134	10.2279792746114	14.648351648351648	10.202099737532809	6.878640776699029	13.064814814814815	2.0045662100456623	20.135048231511256	0.3881278538812785	0.0	0.0	0.0	6.395	0.0	3.9855072463768115	0.0	0.0	0.0	0.0	0.0	0.9383561643835616	1.5091324200913243	1.675	0.0	0.0	43.769406392694066	1.95662100456621	0.0	0.0	0.0	1.8289156626506025	0.0	3.808219178082192	0.0	0.0	0.0	0.0	0.0	2.8864734299516908	4.495433789954338	0.4315068493150685	0.273972602739726	0.0
13791	9.940357852882704	6.812041116005874	5.907488986784141	1.799011532125206	8.008517887563885	8.123539232053423	13.793939393939393	17.653846153846153	14.753176043557168	6.113069016152717	21.141396933560475	3.2071005917159763	28.093984962406015	0.0	0.0	0.0	0.0	2.6549295774647885	0.0	4.952145214521452	0.0	0.0	0.6563876651982379	0.24082232011747431	0.0	1.3127753303964758	2.4517684887459805	2.794979079497908	3.4522760646108663	0.32305433186490456	58.0761316872428	2.0506706408345754	0.0	0.0	0.8516886930983847	3.55359765051395	0.0	4.1024	0.0	0.0	0.0	0.0	0.0	2.234567901234568	4.474302496328928	2.0791044776119403	0.0	0.0
13792	1.858974358974359	1.0487179487179488	1.2435897435897436	0.0	0.8923076923076924	4.005376344086022	0.0	1.3923076923076922	0.0	0.6564102564102564	1.7333333333333334	0.8435897435897436	0.0	0.0	0.0	0.0	0.0	1.5179487179487179	0.0	1.2666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.9948717948717949	0.01282051282051282	0.0	9.105820105820106	0.5641025641025641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26666666666666666	0.0	0.0	0.0	0.0
13793	2.299003322259136	1.0412698412698413	0.0	0.4158730158730159	0.7682539682539683	3.4285714285714284	0.8984126984126984	1.9934426229508198	0.0	1.8222222222222222	1.7492063492063492	0.0	0.0	0.0	0.0	0.0	0.0	2.7746031746031745	0.0	2.003174603174603	0.0	0.0	0.0	0.0	0.0	0.0	1.4190476190476191	0.0	0.0	0.0	10.928571428571429	2.380952380952381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13794	2.285060975609756	0.0	1.0389610389610389	0.0	0.0	1.3722943722943723	1.0053763440860215	2.2857142857142856	0.0	0.7056277056277056	1.7561327561327562	0.5007215007215007	1.0274170274170273	0.0	0.0	0.0	0.0	0.7085137085137085	0.0	0.6599264705882353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8773448773448773	0.0	0.0	7.26431718061674	1.0591630591630592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13795	3.339175257731959	1.1237016052880076	0.5807365439093485	0.0	0.0	1.2294617563739376	0.8819641170915958	3.1556603773584904	1.1650099403578529	0.8791312559017942	4.302250803858521	0.898961284230406	1.9459980713596914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6402266288951841	0.96875	0.0	0.0	7.858208955223881	0.0	0.0	0.0	0.0	0.6496694995278565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3040604343720491	0.0	0.0	0.0
