gene_callers_id	HOT_224_25M	HOT_225_25M	HOT_226_25M	HOT_227_25M	HOT_229_25M	HOT_231_25M	HOT_232_25M	HOT_233_25M	HOT_234_25M	HOT_236_25M	HOT_237_25M	HOT_238_25M	KDe743ST	KDe747HP	KFe386HP	KFe387AR	KFe389R8	KFe393NT	KFe395NB	KFe416ST	KMa156HP	KMa157AR	KMa158CB	KMa159R8	KMa160SB	KMa161R2	KMa162ST	KMa163NT	KMa164NR	KMa165NB	KMy813ST	KMy817HP	KOc290HP	KOc291AR	KOc293R8	KOc297NT	KOc299NB	KOc321ST	KSe054HP	KSe055AR	KSe056CB	KSe057R8	KSe058SB	KSe059R2	KSe060ST	KSe061NT	KSe062NR	KSe063NB
25669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0622317596566524	0.8505007153075823	0.0	0.0	0.0	0.7746781115879828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8564273789649415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6394849785407726	0.0	0.0	0.0
25670	0.48641304347826086	0.0	0.0	0.0	0.0	0.0	0.0	1.0679347826086956	0.6295289855072463	0.0	0.6177536231884058	0.0	0.0	0.0	0.0	0.0	0.0	0.12318840579710146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5679347826086956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41032608695652173	0.0	0.0	0.0	0.0
25671	9.974025974025974	8.687898089171975	1.1529411764705881	2.064935064935065	1.922077922077922	0.0	3.857142857142857	8.480519480519481	10.619047619047619	0.88125	6.744588744588745	0.0	8.077922077922079	0.0	0.0	0.0	0.0	6.548192771084337	0.0	1.8354978354978355	1.155844155844156	0.0	0.0	0.0	0.0	0.0	0.9264069264069265	0.0	0.0	0.0	21.567099567099568	0.0	0.0	0.0	0.0	0.0	0.0	1.2380952380952381	0.0	0.0	0.0	0.0	0.0	1.9870129870129871	3.0088105726872247	2.272727272727273	0.0	0.0
25672	5.531978931527465	3.282423208191126	1.6115523465703971	0.9415081042988019	1.636153846153846	1.1136192626034613	2.3505791505791507	6.657463330457291	8.381918819188192	0.7320819112627986	4.668685121107266	0.18886539816772374	3.5257510729613735	0.0	0.0	0.013389711064129669	0.0	0.9964881474978051	0.0	1.3046566692975532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39957716701902746	0.4094432699083862	0.0	10.15893385982231	0.0	0.0	0.0	0.0	0.2156448202959831	0.0	0.8811571540265832	0.0	0.0	0.0	0.0	0.0	2.0024038461538463	1.667779632721202	1.6926898509581263	0.0	0.0
25673	3.763888888888889	0.0	0.0	0.0	0.0	0.0	2.388888888888889	0.0	1.2916666666666667	0.0	1.7361111111111112	0.3888888888888889	0.08333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0902777777777777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9513888888888888	0.0	0.0	0.0	0.0
25674	2.5409181636726546	2.8626609442060085	0.9070100143061517	0.0	0.0	0.9556509298998569	1.603719599427754	3.576296296296296	5.041308089500861	1.0188976377952756	4.6801152737752165	0.0	3.954468802698145	0.0	0.0	0.0	0.0	0.6509298998569385	0.0	2.1187410586552216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1634304207119741	0.0	0.0	8.108892921960072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0033955857385397	0.8526466380543634	0.0	0.0	0.0
25675	0.3708086785009862	0.6291913214990138	0.0	0.0	0.0	0.0	0.0	1.1459566074950691	0.10848126232741617	0.0	1.9092702169625246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8974358974358975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0655737704918034	0.0	0.0
25676	4.865853658536586	3.714574898785425	1.9361233480176212	1.1420454545454546	1.628787878787879	1.575221238938053	5.474	8.025641025641026	11.13785557986871	2.621153846153846	5.840193704600484	0.8336520076481836	5.258655804480652	0.0	0.0	0.0	0.0	1.9923809523809524	0.0	2.5458937198067635	0.0	0.0	0.5984848484848485	0.5568181818181818	0.0	0.0	0.6382575757575758	0.3503787878787879	0.625	0.0	13.98997995991984	0.0	0.0	0.0	0.0	0.19128787878787878	0.0	1.4848484848484849	0.0	0.0	0.0	0.0	0.0	2.494764397905759	3.1963882618510158	2.7519788918205803	0.0	0.0
25677	13.597447795823665	7.690557451649602	3.068211068211068	2.756541524459613	3.8173302107728335	5.875536480686695	10.68377253814147	15.83705650459921	20.793388429752067	5.550625711035267	11.614492753623189	1.594994311717861	17.442720763723152	0.0	0.0	0.0	0.0	3.8867132867132868	0.0	4.579976985040276	0.0	0.0	0.1626848691695108	0.0	0.0	0.7121729237770194	2.7224770642201834	2.3516949152542375	0.0	0.0	36.324355971896956	0.0	0.0	0.0	0.02161547212741752	4.2242152466367715	0.0	3.0578512396694215	0.0	0.0	0.16609783845278725	0.0	0.0	4.368600682593857	6.09556313993174	1.9889196675900278	0.055745164960182024	0.0
25678	7.675641025641026	4.66852886405959	1.9694736842105263	1.1794871794871795	1.8514391829155061	1.7632311977715878	5.754654983570647	9.436406067677947	8.56516290726817	3.1987381703470033	6.744791666666667	1.2646239554317549	11.791152263374485	0.0	0.0	0.0	0.0	2.8338727076591153	0.0	2.219611848825332	0.0	0.0	0.0	0.0	0.0	0.0	0.7994428969359332	0.83008356545961	0.0	0.0	17.51622418879056	1.1030640668523677	0.0	0.0	0.0	1.2679474216380182	0.0	1.8059424326833797	0.016713091922005572	0.0	0.0	0.0	0.0	2.361188486536676	6.9962192816635165	2.86908077994429	0.0	0.0
