gene_callers_id	KDe747HP	KMy817HP
713	31.827195467422097	26.032019704433498
714	34.862829478214096	36.007747933884296
715	32.760456273764255	26.54468085106383
716	47.219053791315616	37.98189415041783
717	65.50761421319797	50.608599779492835
718	74.80649526387009	70.17386609071275
719	89.025	68.72916666666667
720	50.51919191919192	43.974554707379134
721	93.36852791878172	134.45572354211663
722	100.69789227166277	114.61826697892272
723	87.6355140186916	122.22953736654804
724	94.13450292397661	119.9885433715221
725	102.41133603238866	152.11444141689373
726	94.72452407614782	149.57055214723925
727	88.82664233576642	136.42880523731588
728	93.78887744593203	149.9032967032967
729	92.02967359050444	169.53436426116838
730	99.58036677454153	158.23613963039014
731	106.04268292682927	144.80537772087067
732	100.75829383886256	118.62711864406779
733	94.04509445460086	147.8932487016734
734	102.97857142857143	112.27543859649123
735	81.1521472392638	77.74396782841823
736	101.00525210084034	158.3298969072165
737	92.90336134453781	133.44834710743802
738	119.48067632850241	165.62875536480686
739	99.74185587364265	174.0489404641776
740	116.28165938864629	214.08985507246376
741	92.87094053142134	160.44890202702703
742	90.44796380090497	148.14368932038835
743	114.98515519568151	149.4958904109589
744	103.22641509433963	145.08072916666666
745	93.27314814814815	175.48134328358208
746	108.55573637103336	162.66834592779176
747	103.60215053763442	163.50524934383202
748	97.06586826347305	165.8034188034188
749	110.51741293532338	187.35978835978835
750	114.62	134.57746478873239
751	106.8898678414097	176.15254237288136
752	106.36497175141243	142.5235792019347
753	119.42788461538461	163.2871287128713
754	112.772759350741	165.95360195360195
755	99.33981481481482	152.04419889502762
756	107.9780701754386	144.82251082251082
757	107.00173913043479	177.25272727272727
758	79.47029077117573	134.5451219512195
759	81.14189944134078	162.61001317523056
760	137.84940778341794	225.48391812865498
761	112.69808306709265	181.91838897721252
762	136.39642857142857	308.0521978021978
763	95.55061349693251	194.8542857142857
764	91.0	145.63537300922044
765	99.99535423925668	154.10466321243524
766	581.295869356388	1182.9173871277617
767	93.68881685575364	151.8271028037383
768	97.0225498699046	141.76605868358445
769	101.35815991237678	153.61623246492985
