bins	HOT_224_25M	HOT_225_25M	HOT_226_25M	HOT_227_25M	HOT_229_25M	HOT_231_25M	HOT_232_25M	HOT_233_25M	HOT_234_25M	HOT_236_25M	HOT_237_25M	HOT_238_25M	KDe743ST	KDe747HP	KFe386HP	KFe387AR	KFe389R8	KFe393NT	KFe395NB	KFe416ST	KMa156HP	KMa157AR	KMa158CB	KMa159R8	KMa160SB	KMa161R2	KMa162ST	KMa163NT	KMa164NR	KMa165NB	KMy813ST	KMy817HP	KOc290HP	KOc291AR	KOc293R8	KOc297NT	KOc299NB	KOc321ST	KSe054HP	KSe055AR	KSe056CB	KSe057R8	KSe058SB	KSe059R2	KSe060ST	KSe061NT	KSe062NR	KSe063NB
HIMB1495	0.0	0.0013811115047278899	0.06284057346511901	0.0276222300945578	0.01657333805673468	0.01657333805673468	0.020026116818554405	0.026241118589829908	0.0276222300945578	0.0	0.1318961487015135	0.0	0.23824173456556103	4.935401962145114	0.026241118589829908	0.01243000354255101	0.13742059472042506	0.002071667257091835	0.4785551363882139	0.0027622230094557798	0.002071667257091835	0.004833890266547615	0.0013811115047278899	0.022097784075646238	0.02486000708510202	0.0055244460189115595	0.0	0.0	0.00414333451418367	0.015192226552006789	0.9584913842811557	25.356516671051697	0.00414333451418367	0.00690555752363945	0.013120559294914954	0.01243000354255101	0.00828666902836734	0.004833890266547615	0.0013811115047278899	0.0	0.0027622230094557798	0.0338372318658333	0.00966778053309523	0.0027622230094557798	0.0	0.0	0.006215001771275505	0.00828666902836734
HIMB1505	0.06395610405878668	0.009556659227175022	0.07498301855168095	0.03308074347868277	0.04998867903445396	0.0683668698559444	0.16907935555771192	0.26979184125947947	0.1080637620303637	0.019113318454350044	0.6292692537278323	0.0	0.8578939475471732	25.930156993857274	0.037491509275840475	0.015437680290051959	0.12497169758613491	0.019113318454350044	0.17422524898772926	0.04410765797157703	0.004410765797157702	0.037491509275840475	0.0	0.07424789091882132	0.11100427256180218	0.0	0.009556659227175022	0.0007351276328596171	0.01249716975861349	0.07057225275452324	2.971385892018572	35.75587293465892	0.07645327381740018	0.04557791323729626	0.10512325149892525	0.061750721160207835	0.03602125401012124	0.002205382898578851	0.04190227507299817	0.02499433951722698	0.0007351276328596171	0.0904206988417329	0.007351276328596171	0.00514589343001732	0.019113318454350044	0.0	0.0	0.06616148695736554
HIMB1506	0.021452726641556143	0.0006500826255017012	0.03315421390058677	0.018202313514047636	0.07020892355418373	0.022752891892559544	0.1053133853312756	0.11376445946279772	0.06370809729916672	0.032504131275085064	0.3009882556072877	0.013001652510034026	0.5317675876603917	7.994066045794421	0.0513565274146344	0.07735983243470244	0.6598338648842268	0.006500826255017013	1.6453591251448059	0.04810611428712589	0.018852396139549338	0.03315421390058677	0.008451074131522117	0.0507064447891327	0.11051404633528922	0.0006500826255017013	0.01820231351404764	0.011051404633528921	0.00520066100401361	0.07280925405619054	1.5445963181920421	28.91827551281768	0.04485570115961739	0.026003305020068052	0.027303470271071453	0.00520066100401361	0.0	0.0	0.039655040155603775	0.005850743629515312	0.002600330502006805	0.18722379614448997	0.006500826255017013	0.002600330502006805	0.0032504131275085065	0.0	0.0	0.0006500826255017013
HIMB1507	0.01217181737405212	0.008114544916034746	0.033134391740475215	0.02434363474810424	0.005409696610689831	0.01825772606107818	0.032458179664138984	0.11901332543517629	0.03922030042750128	0.01217181737405212	0.30361922227496674	0.0	0.5842472339545017	10.65642611098263	0.10143181145043433	0.09872696314508941	0.712051316382049	0.0033810603816811446	2.083409407191921	0.0	0.010819393221379661	0.026372270977112925	0.011495605297715891	0.08655514577103729	0.1900155934504803	0.0	0.0	0.0006762120763362288	0.0013524241526724576	0.11833711335884005	1.5593450480313438	35.42539825510236	0.06018287479392437	0.04801105741987225	0.0351630279694839	0.0	0.0013524241526724576	0.0	0.056801814412243225	0.0	0.008114544916034746	0.23735043879401632	0.009466969068707204	0.0027048483053449153	0.007438332839698518	0.0	0.0	0.004057272458017373
HIMB1509	0.03785620972615506	0.0	0.09567296639882825	0.0509338094497359	0.015830778612755753	0.039232799170742516	0.1411004180702143	0.24090315280280494	0.13146429195810214	0.02546690472486795	0.5595836092248012	0.0	0.9009777914824905	10.832382339458697	0.0922314927873596	0.07640071417460385	0.7481763631332827	0.027531788891749134	2.1240775129984457	0.010324420834405925	0.01720736805734321	0.05644016722808573	0.018583957501930665	0.1211398711236962	0.23333191085757393	0.004818063056056099	0.002064884166881185	0.008947831389818469	0.00825953666752474	0.20924159557729344	2.888772949466778	34.37068525245962	0.06469970389561047	0.03303814667009896	0.050245514727442174	0.015830778612755753	0.00412976833376237	0.0027531788891749136	0.057816756672673185	0.009636126112112198	0.0027531788891749136	0.38475674976219415	0.03028496778092405	0.002064884166881185	0.006882947222937284	0.0	0.0	0.02202543111339931
HIMB1513	0.0	0.0	0.026381963623437737	0.01943934161726991	0.007636884206784608	0.011108195209868521	0.02429917702158739	0.020133603817886692	0.014579506212952432	0.0	0.04720982964194121	0.0	0.14996063533322504	3.3630060997876945	0.005554097604934261	0.005554097604934261	0.08817129947833138	0.004165573203700695	0.3630991309225773	0.0	0.0020827866018503474	0.005554097604934261	0.0006942622006167826	0.004165573203700695	0.00833114640740139	0.0	0.0	0.0	0.011802457410485303	0.026381963623437737	0.4540474792033758	20.849388146722596	0.0013885244012335652	0.0	0.0020827866018503474	0.0	0.0	0.0	0.0027770488024671303	0.0	0.0	0.020827866018503477	0.0	0.0	0.0013885244012335652	0.0	0.0	0.0069426220061678265
HIMB1518	0.01651485614528119	0.0	0.048856449429790186	0.039910902351096206	0.005504952048427062	0.008257428072640596	0.009633666084747361	0.031653474278455614	0.009633666084747361	0.009633666084747361	0.06881190060533829	0.0	0.15413865735595778	1.8799411245378421	0.0	0.0013762380121067658	0.0282128792481887	0.0	0.10803468395038111	0.0	0.0	0.0027524760242135316	0.0	0.0	0.0027524760242135316	0.0	0.002064357018160149	0.0	0.0	0.0013762380121067658	0.37915357233541397	14.854424983674377	0.0	0.0006881190060533829	0.0	0.0	0.0	0.0	0.002064357018160149	0.0	0.0	0.009633666084747361	0.0	0.0	0.000688119006053383	0.0	0.0	0.0
HIMB1520	0.48926080092295127	0.24312033626109614	0.1676171262421222	0.12307023233092755	0.37676101799468004	0.4039421736015107	0.9664410882428667	1.0389241698610816	0.7452166828872729	0.32390877098139825	2.20242863625347	0.04530192601138437	7.2618987396249155	90.19160449606515	5.018698369961199	5.094201579980173	14.070023187035797	0.16912719044250166	24.456244757245855	0.26048607456546014	1.9494928826899076	4.769537776898585	2.6192063555582066	8.567349240852975	8.124900430141787	0.17441241514382985	0.0762582421191637	0.07399314581859448	1.849828645464862	10.069863120230556	23.815977536284954	107.4803295262098	7.7881561134571635	6.05913260402266	6.632957000166862	11.003082796065074	11.397209552364119	3.1703797886967164	12.26247633918156	6.586145009955098	1.716187963731278	23.147774127617037	1.65276526731534	0.57986465294572	0.17441241514382985	0.07097301741783552	6.241850372268577	23.36673343667206
HIMB1521	0.0217296827466319	0.007009575079558677	0.08832064600243933	0.0217296827466319	0.014720107667073223	0.019626810222764295	0.03504787539779339	0.03995457795348446	0.03715074792166099	0.009813405111382147	0.18294990957648147	0.0	0.23972746772090675	4.530989331426729	0.011916277635249752	0.010514362619338016	0.13107905398774727	0.011215320127293883	0.5621679213806059	0.030141172842102312	0.0014019150159117356	0.016122022682984957	0.006308617571602809	0.012617235143205618	0.01822489520685256	0.0	0.002102872523867603	0.011215320127293883	0.0	0.01822489520685256	0.8712901823891436	26.449229647698758	0.004205745047735206	0.006308617571602809	0.0056076600636469414	0.0	0.0	0.0	0.01822489520685256	0.0	0.0	0.03925362044552859	0.0	0.00911244760342628	0.013318192651161487	0.0	0.0	0.00911244760342628
HIMB1526	0.008395588957561697	0.004197794478780849	0.062267284768582586	0.03008419376459608	0.007695956544431557	0.006996324131301414	0.007695956544431557	0.01609154550199325	0.008395588957561697	0.0	0.037780150309027635	0.0	0.05946875511606202	0.41838018305182456	0.0	0.004197794478780849	0.021688604807034384	0.0	0.006996324131301414	0.008395588957561697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007695956544431557	0.21828531289660413	8.447361756133327	0.0	0.0	0.004197794478780849	0.008395588957561697	0.0	0.0	0.005597059305041131	0.0	0.0	0.011194118610082262	0.0	0.013293015849472687	0.006996324131301414	0.0027985296525205655	0.0	0.007695956544431557
