samples	FZCC0015	HIMB122	HIMB1321	HIMB140	HIMB1402	HIMB1409	HIMB1412	HIMB1413	HIMB1420	HIMB1427	HIMB1430	HIMB1436	HIMB1437	HIMB1444	HIMB1456	HIMB1483	HIMB1485	HIMB1488	HIMB1490	HIMB1491	HIMB1493	HIMB1494	HIMB1495	HIMB1505	HIMB1506	HIMB1507	HIMB1509	HIMB1513	HIMB1518	HIMB1520	HIMB1521	HIMB1526	HIMB1527	HIMB1542	HIMB1549	HIMB1552	HIMB1556	HIMB1559	HIMB1564	HIMB1573	HIMB1577	HIMB1587	HIMB1593	HIMB1597	HIMB1611	HIMB1623	HIMB1631	HIMB1636	HIMB1641	HIMB1662	HIMB1685	HIMB1695	HIMB1701	HIMB1702	HIMB1709	HIMB1710	HIMB1715	HIMB1723	HIMB1746	HIMB1748	HIMB1758	HIMB1765	HIMB1770	HIMB1782	HIMB1863	HIMB2104	HIMB2187	HIMB2200	HIMB2201	HIMB2204	HIMB2211	HIMB2215	HIMB2226	HIMB2250	HIMB2305	HIMB4	HIMB5	HIMB83	HTCC1002	HTCC1013	HTCC1016	HTCC1040	HTCC1062	HTCC7211	HTCC7214	HTCC7217	HTCC8051	HTCC9022	HTCC9565	NP1	RS39	RS40	__splits_not_binned__
HOT_237_25M	4.942433706675387	0.07767529492566849	0.14620606785144094	0.08818227836262622	2.8612591676309966	5.993066611406466	0.18759495532454915	7.020589008122894	0.16924673642985263	0.13625944981664084	0.06630577095186864	6.23772526346562	2.829652467489764	5.573034153960764	5.646488918305275	2.086911785935958	0.17829059956186816	0.10902262428271535	0.06580087294044042	0.0625337515050279	0.03967591251742258	0.08322983985106565	0.08156689931639434	0.09742181678847196	0.08826900668225238	0.08844739545493724	0.1572554465072992	0.05230272970744658	0.0454426436020898	0.1744264349133405	0.06960157690532698	0.040124192416215405	0.13713891505637957	0.07540361776301595	0.143238623100023	0.04296100209207655	0.02595600456377592	0.07534694113867853	0.1539470876570734	0.11236966036464743	0.08029834968571305	0.07487690000222028	0.1393778367793869	0.05098425391702123	0.036617312703080405	0.16503413774286094	0.0799533293041485	0.0267773182553224	0.0276587215755585	0.06726055706174834	0.12546665320607212	0.1289707895138264	0.10338293357704569	0.06049526970934811	0.14542868429205988	0.0451754334457573	0.11296723531934008	0.08018454940264028	0.08243513400087876	0.03349479948964042	0.04009340135190783	0.12791166511528784	0.038903984776291034	0.09566504817283619	3.1709287528013883	3.308437232949103	4.249225049807924	2.7470138639755364	6.505667752976273	2.840738650222943	0.09357934841665161	2.9958663050945114	4.571584292547321	6.769799470745183	2.423702451806181	0.09487530437712881	0.18237999041214237	4.263595584057248	0.05914085262848486	0.05443840313626941	0.05129205229063541	0.05316692721163838	0.04620968045759726	0.28594967277687827	0.3003450040821067	0.2961825832224978	0.2914953496247487	0.2556017641406464	0.14289102733208758	0.12018875572160907	2.773230908644871	2.8206534387969087	0.0
HOT_238_25M	5.570664473063533	0.09339197331907655	0.1649887693931124	0.11154541066647732	2.2491114840011757	6.582774193700197	0.22292352203117544	7.698134577066606	0.18955012598904192	0.15959665868150413	0.07963211007855375	5.939331741766572	2.1933100483792853	5.976988851786828	6.456359644714608	2.0940754820835057	0.21940757151241191	0.1337856876169079	0.08494623206947338	0.08074468310205851	0.051759905874430204	0.09894100187534176	0.09851653806561937	0.10775822451494003	0.10691891298437943	0.10360160017150552	0.19169996709060658	0.06359957971596446	0.05273207227260796	0.19655079837723693	0.08417478532227181	0.05021486350292158	0.16882862228091508	0.08419809527631658	0.15583365324532436	0.049578993089456895	0.03028677753763839	0.08365734918683933	0.18095706647459256	0.12739163188090447	0.10099251287229123	0.08896579184937103	0.17212062786269178	0.06447875451925625	0.04905001984466137	0.19882952206037324	0.09260505285089611	0.033043390955723506	0.030581905224535716	0.08668450744707877	0.14624750299909797	0.15988163472570188	0.12609893401005193	0.07485815475169877	0.17333258930222198	0.055346375951513496	0.12901231114206974	0.09766215371971111	0.10551835460702307	0.0394330350270687	0.04766228755658242	0.16551142788375023	0.052704625797504796	0.11892047329392834	2.3867618496645253	2.5691006280037927	3.9825319277311633	2.076984985549398	7.177226275409799	2.203208932582079	0.11656003566643387	2.282267878659166	4.399854409280466	7.514856522690261	2.145444429999553	0.10954431011651201	0.21501634359664093	4.75042848144518	0.06944500339852788	0.06441782598703027	0.061914841372111784	0.06689352315766406	0.0555979548332438	0.3479512870439472	0.36089983533498105	0.36032323615546985	0.36621351804688435	0.30126185528233446	0.1830190507322366	0.15595311324524863	2.6510216577140833	2.2272946612842834	0.0
KDe743ST	4.943681577282625	0.07579572337948176	0.1243105722261639	0.0797710637369609	2.4494843282707754	6.058338689529769	6.818236397917451	7.359640132905186	1.3857443835855545	0.9204113585510977	0.054635818097910266	4.677556881056163	2.400667881302861	5.843716949615648	5.606031697142035	1.3398364449424671	0.14987180111117282	0.10693704290379012	0.05854296160733654	0.05747943092695954	0.03901841335407003	0.06428418965107345	0.06239726973772587	0.07819024341054971	0.08533732068574432	0.08693861424119788	0.12117527735599987	0.04362688799228112	0.04214525415802425	0.750070128269313	0.054240491573562415	0.030881480354435303	0.11241179461325022	0.06805263618058642	0.1176068578892736	0.028587849764020876	0.02142762395281381	0.056943206303831775	0.5846663018803908	0.10091299794757391	0.06444418451787864	0.05468921314406908	0.11352860341185726	0.041168134145660715	0.03708219221830707	0.12033391280477147	0.06720280618165188	0.02234373179720201	0.021900812796167304	0.06764467475247893	0.10450293126773091	0.100652309130451	0.09389366236314875	0.0450360669287007	0.11050709677207077	0.03123424627524581	0.09249670987110761	0.07252117331468601	0.07838824896848419	0.026114578053685552	0.03567559292442364	0.10203712482959677	0.040302588917262364	0.08366569496779841	2.9025549081134527	3.0947304759351786	3.281251639734085	2.332482432699575	6.283336211127369	2.3096827050122424	0.08634537959187646	2.741846931616928	3.250311128097372	6.8534433961633745	1.872024938010954	0.07756718416960137	0.6058343612014238	4.192788116425313	0.04494023660227722	0.033740001669866126	0.03325422433885439	0.03682954290693996	0.03148757170413553	0.19372261197485255	0.20214884390122384	0.20376409384694877	0.19631806354530926	0.16890912222229573	0.09450594163730952	0.07952389426445927	1.8853364610842147	2.2243473166412113	0.0
KDe747HP	1.114868822026302	1.2339623279408989	2.2138966427468714	1.0867571223273382	0.04478168621736539	0.25668024438352993	15.944559759299022	0.26040548235781347	6.321546256806511	4.719361878793513	0.7772808451618535	0.07954038459860281	0.027323595232834525	0.1843987887047238	0.5922783092946678	0.07197040284080576	1.6738033143312976	1.2674365131880325	0.795304858977239	0.8315342874722851	0.6251156458030479	0.781002933192923	0.7841375091895296	1.6076576629958186	1.1718432201204536	1.3456634249057624	1.0017863179851558	0.7396790808846628	0.6494041553110792	7.664562637200556	0.7290051651382944	0.29352562779135866	2.366226948004382	1.1743226151907074	2.5035792079824994	0.29152442121878264	0.28705159084545645	0.6452264398348808	5.523414647381164	1.0518240955410807	0.8438547688444983	0.6382306316937397	1.4623670009112868	0.5135944813105928	0.646414403469649	0.3773077578650198	0.8426146867811061	0.2690451685440261	0.26124737244123036	1.1077311947229724	0.836650088961555	0.9954189675353853	1.1231931188650481	0.34170140834811097	0.3373421681290782	0.30334840294151544	1.0839374588718143	1.1944102200683546	1.0817599754151357	0.25527257556406147	0.6395196506799246	1.3716589460856607	0.6270417308783874	1.342337661757891	0.026516804802060367	0.028993910581195173	0.0613435401587596	0.02366374454473159	0.1989040182853114	0.02455414993435916	0.9873711823962599	0.029266410462142293	0.054963399550906185	0.35788149989260654	0.07975790133207425	1.6326226628363159	5.841813025055371	1.2086905043010714	0.0065085048994066265	0.006689235623885563	0.006339664809614613	0.009056414502320934	0.005070712110744479	0.01798637182890706	0.017477259131275888	0.017097923579936853	0.01608797520641268	0.017163636920548262	0.009804382068162368	0.010023053341055757	0.04738961425383958	0.026717787685534476	0.0
KFe386HP	0.6939089182971002	1.8998606451090787	3.357702565810583	1.7790798786704634	0.0484856964062718	0.1778847551063713	9.800193818699636	0.1806190080959175	4.046872220790468	3.309789023562479	0.9725158570980977	0.05788050915821443	0.021015409543739035	0.1376109881293624	0.30393240547802614	0.05227489233848675	2.227851240766761	1.8162402177430168	1.2823390124605365	1.3701528158451184	0.8131777126971339	1.0752368152771745	1.0815067872804311	1.3203293118041053	1.807666518810608	1.8086140000333601	1.497101411511192	1.0940838659692809	0.8316779333565536	5.003072957474183	1.0970258547001044	0.4808770296834296	1.948106357491351	2.4999886557488886	2.148563883020368	0.46578431190598707	0.4577948772677253	0.9279658333777622	3.230713271313297	1.4353615376902191	1.1875689516595258	0.9184099807797145	1.9142790604833722	0.7603903172293152	0.8473976487832304	0.5433342101122992	1.2040227572636635	0.43412949671852097	0.4357869356007387	1.5319631743258064	1.1318657855477776	1.3505844952739667	1.6802873994431928	0.5326609580550308	0.4933047341075114	0.4853751598495475	1.421882644903631	1.7827094676599795	1.5176354903959344	0.41917562892626226	0.8305835294590095	1.8487594197392927	0.8083279164588233	1.9318798518617843	0.015938987988028067	0.023114368986171228	0.05382430785445874	0.01767733237443941	0.14099307672176836	0.01984825135537284	1.4620998048347116	0.02855359097856634	0.04427240046624149	0.22803282445414982	0.11057864279172117	1.353941732705893	3.6597871504842274	2.022118095161332	0.007617304298652279	0.010333209111619598	0.00842332669902104	0.005757642479347832	0.0062462625161571325	0.02053811510505815	0.02109926927674969	0.0200219093944287	0.022356806518890555	0.02314678095379217	0.011840497825732389	0.011757698056624797	0.03806329273893805	0.03884349770735025	0.0
KFe387AR	0.4817794549840759	1.9131795314671818	2.0548108602188684	1.7334925907028143	0.06792605230428361	0.1431381865245239	15.854536201755101	0.15235273855254713	5.319520471268546	3.7913135068120916	0.9534048736094105	0.08693324115979122	0.026352230283826494	0.11913402469192648	0.229073965673482	0.046693607044994125	2.1017701284188464	1.759544780126114	1.2663227635247851	1.321985306424327	0.7598580452364284	1.0040674340136029	1.0615119695121802	0.7633067173296212	1.7408625314308317	1.7318463053017912	1.3572874613267105	1.068329535501299	0.7913028742810541	4.98366672952025	1.0513005878185449	0.45118171575062865	1.153700329634268	2.2977924203212905	1.2682008036910595	0.45676169278843326	0.444245372976367	0.9144319013346702	3.225648320252221	1.3370444304048519	1.1565502076466927	0.9203606045861629	1.7981509804934304	0.7486603216720744	0.8039603144866748	0.48823602145457445	1.144909494823868	0.40909476953433976	0.39452400320594505	1.5159612973147396	1.0443397412730908	1.2174159345468398	1.589002496611229	0.48531795912911224	0.45659679482058624	0.4643479632688981	1.358331829812171	1.7223346085241527	1.4712378553867052	0.3943944026296635	0.7983649402716848	1.7555144091256383	0.7656830253844591	1.8545463020273494	0.02454734570841003	0.028782011811470946	0.06288076827342744	0.02185827741598899	0.13162676912334417	0.022216267098407894	1.4057756246798334	0.030935871225809323	0.058309759913083486	0.18952294964370872	0.10553703048323435	0.7770285478225729	3.620765519143034	1.2452488218579092	0.006659308442001027	0.0069787408579695485	0.005582162469679378	0.006195832955961731	0.005069475586048412	0.020266703557820048	0.015778239737696924	0.01716116205010186	0.01657069384398072	0.01977961561008087	0.012139115641793857	0.011408605326728797	0.04764761082762857	0.040279196888211403	0.0
KFe389R8	0.8877714109339683	1.9532864472470275	2.7777680822379653	1.7709476613460824	0.05847333497526101	0.264877072623804	11.181833316708786	0.2699271843939774	3.9918021081482515	3.135662757656644	0.9884691277899625	0.13807835975944538	0.039746214961673305	0.2033928870402719	0.42138190085725186	0.07489985544015075	2.2676248519051914	1.8524051224913631	1.2926980493080373	1.343788421710024	0.8100555225972496	1.108129643981635	1.0938676451575147	1.0570300278312073	1.8251513431317128	1.8019899372112798	1.4936587184221164	1.1067848428247982	0.8041598308735497	4.357374943081705	1.0948444592207278	0.46909822688525055	1.5832245550350488	2.5559597604164006	1.788222586917986	0.47230020371698545	0.46715222629640774	0.9308311030561119	2.866938610012786	1.488215539312084	1.17163028862453	0.9372196008877772	1.9343935495880265	0.7670673197217586	0.8179203341803329	0.5533719827518135	1.2076632406695809	0.4417896716490699	0.4272039649656206	1.5647561893890698	1.1673207729327482	1.3916838871436876	1.6927970680973743	0.5264902982276402	0.4925004954906995	0.49953768852744523	1.4828407492303075	1.8200649753524083	1.5495874194399284	0.4337479990964094	0.8322776963435822	1.8284172675796087	0.7973631395790327	1.9697688031735685	0.03746112655182076	0.0417492474110173	0.10641384162166846	0.03683833912970986	0.23217248490385115	0.03580175620547951	1.4813595322179436	0.04594434774871996	0.09516075445115965	0.35058370170968756	0.12907448617721268	1.0572831038586292	3.2281187051266658	2.436884095935434	0.007482134559172424	0.007781160301537209	0.006930225975428633	0.00491397493762327	0.006274128909034231	0.01936009321817603	0.020694643719813353	0.022174398232025685	0.021827190604890148	0.02106986954082539	0.011330502632329263	0.011804256064368268	0.0681911687627057	0.05808243333336699	0.0
KFe393NT	4.8201395758826004	0.09344619049317066	0.20277386526675084	0.10661398927632013	2.5618951680472795	5.408077341708639	0.30119646947859513	5.974269480939258	0.25751591796223544	0.19174401204684113	0.07816669177290299	6.967509453375766	2.476233943444575	4.964956215948553	5.564161814624104	2.1958208313814365	0.19406253057471687	0.12138377173320178	0.07972608511658275	0.07409685439183994	0.04353237414079821	0.08566394938107985	0.09255654851909484	0.13012181871875125	0.10084810722781135	0.09426381114701737	0.1658869159550215	0.055743515263682014	0.05547762740631537	0.24411133545362323	0.07147990366119322	0.04028673157457187	0.17893360037591385	0.08723807351766498	0.18309838382175064	0.04384253934572208	0.03350376630789569	0.07704412548926194	0.20693911806823592	0.1382044795803897	0.09973233287885319	0.07784108571978905	0.1496683185419023	0.05453870279531534	0.045405433225137334	0.19387890003724462	0.08940541084464361	0.029829707630178035	0.03133873579718506	0.0848904934650707	0.14009795498896063	0.147617511269248	0.12334037351608114	0.06468125920571033	0.17231064469609544	0.04791592326809373	0.11672437274295187	0.10138611581741774	0.09983521036528592	0.03566533476471046	0.043330706406874205	0.141639207704928	0.05445788294837789	0.1180839133974694	2.785910799202118	2.9714795605079725	5.105684320704918	2.407243856867978	5.671664123941002	2.364379457086869	0.11376122893220102	2.642244217607353	4.937950863640097	6.4301949267373475	3.28787937524102	0.12936694657923403	0.2574307910180173	4.066405396013438	0.08073689940465358	0.0673103721621548	0.06171892350350446	0.06555847345023125	0.06317433138768938	0.35293401044860295	0.3911842245895926	0.3786697334264582	0.3763253274003531	0.31412005413801486	0.1799914764653306	0.16170721052079948	3.238311843879475	4.070478794694793	0.0
KFe395NB	0.7364059493297735	2.0691821654199933	2.0550247197974074	1.8289485342701215	0.06339277338030164	0.2764651992035764	12.53597575578031	0.2991506388365289	4.335745357208848	3.177794087248656	1.0173113573749317	0.19698300343918027	0.04657966635530996	0.22273802780678134	0.4095053864432413	0.07743057210828953	2.312510199606781	1.933102782956065	1.3253893262649066	1.4048885612952893	0.8364845520579438	1.1112248567667593	1.12521315174573	0.7665823018225879	1.8908945003744577	1.8844940969618094	1.525930459742285	1.126668936367993	0.8456962646388286	4.228845720064884	1.1329303739902754	0.47990074758255974	1.0987490247957281	2.590350048872923	1.2172641639641377	0.47710884237456214	0.47407983858909036	0.9861467098422404	2.721401110424607	1.458720054988296	1.2438696686488657	0.9732580980806933	1.9936416895404443	0.7937165041696538	0.8485732337272848	0.5500137710330372	1.2337144124855848	0.43389092263469975	0.42564702455489556	1.6223915473282637	1.1972871071692495	1.383490963635373	1.733514713924039	0.5355496378000947	0.483961173240977	0.4792737535133824	1.489218638112384	1.8994379989801697	1.5736756614623295	0.4221613258631375	0.8412795873697995	1.9132175776619176	0.8263001082854013	2.0380784534399776	0.05082884251326766	0.05413999784970835	0.1460693017725615	0.044782239076910965	0.24699525874650421	0.043533887549976655	1.5385220960997688	0.050516409981213053	0.13428597221471664	0.3494187829935758	0.08909812864084307	0.7603448065315727	3.0401160473202617	1.9227894639084337	0.00506636118477512	0.004871341105108143	0.005230427961493983	0.004566863520903732	0.004529822425852035	0.017699961482395107	0.016957787409791907	0.019006714640754072	0.020950665903281922	0.018007934254159516	0.008961119731608652	0.008353762618854822	0.09426359035237569	0.06171901945366638	0.0
KFe416ST	5.019686411390623	0.10013650602211918	0.18906774687259928	0.10988596001619594	2.543909729557495	5.789603134051707	0.40578197854784975	6.332382525710767	0.2844798917344693	0.20819125048949821	0.07603743158251045	6.666100865355664	2.402490604434628	5.305343207702897	5.827910528990996	2.0954814984751806	0.19206124558061255	0.13132375751591316	0.07838929344106065	0.07169734269615986	0.052707637643700164	0.09063030497223745	0.0971820728003152	0.12462221047604094	0.10634764389445922	0.10431432212202324	0.15942706088761308	0.059504547932895675	0.05443984944762907	0.2605327331610993	0.08166756088901084	0.042810640209143304	0.17671149361897814	0.09255299950401012	0.17714712264261875	0.04620541420764997	0.03130593356935598	0.08106577631842406	0.20854210062505935	0.13372276128368454	0.09336996973183996	0.07418863470295445	0.15904555640729495	0.056025464286583115	0.04378945256990242	0.182416101268522	0.08891793652334487	0.03148093276065109	0.029912563420582416	0.09506561462335922	0.14078845889340394	0.15190163171014723	0.12463984707359033	0.06241653074103715	0.1791297740847867	0.050438680584277105	0.12718297409301038	0.09771087680950091	0.10715636279380127	0.03619265933847528	0.05006295611747316	0.1499115455431676	0.05276693797463319	0.11668950823340547	2.721108732909169	2.876184153965012	4.92335943260673	2.3009682661471578	5.944900184322562	2.2768133234495456	0.12365093071805944	2.573118289502738	4.643321882865773	6.727322995296203	2.9045680454989693	0.12001690554074758	0.25871649158372595	4.314952851552301	0.06510748863995117	0.06519037179677896	0.05823786586703681	0.06407335641490705	0.053012313662019875	0.3447081017176864	0.36691675921164607	0.34147631286760866	0.33808883125542283	0.3065360038205836	0.17334410944059123	0.13830413338159087	3.022629966413918	3.6407698328907667	0.0
KMa156HP	0.6605236890518253	1.8777817890914021	3.4781510019770394	1.6234195578878525	0.11324230380011224	0.3368863703354194	9.845838835168728	0.3796157460191038	4.385071085285311	2.9964130759253793	1.0450014491771416	0.4221490805755938	0.09909900564887052	0.3066406530689736	0.499864573994421	0.14082916107309526	2.07039616822811	1.8219706570155507	1.0873116553760307	1.127708581031441	0.8526419885319679	1.0574565279571089	1.038954877550618	1.6565989992166976	1.4894875931668303	1.757938231665474	1.8115118063337357	1.0934702036277553	0.8777152392506771	5.060454236071836	1.0592923358932556	0.4101604268358145	2.1779431768442077	1.580156953923247	2.343721793664672	0.42641937687551723	0.42056949184131937	0.9066617878743921	3.151088332238345	1.2505750439500076	1.1733224577799564	0.8840462945737424	1.8530272180155691	0.6918711020546239	0.8541979630865857	0.47404673606721426	1.1496583585978073	0.3858042821149558	0.37719189933944985	1.6021105846266201	0.9837540175229958	1.0818170972150958	1.6199363545194208	0.46197679218861926	0.41185309075994525	0.4177806816742641	1.397188898361512	1.6370657078789586	1.7747460754521631	0.37265345763547014	0.8473268682200682	1.9861629710564785	0.8723065771258193	1.883700603369572	0.11550873254477947	0.115685523328305	0.3081283930607449	0.10211916959932024	0.3142548462361322	0.08809069491429627	1.4114519007760664	0.10154684881942634	0.30443742392366585	0.4110378481892286	0.13764161872170472	1.7495941239890076	3.7375809093657373	0.6873377213500841	0.007320159945236386	0.008302723220578252	0.006756643862467845	0.006272393652598481	0.0051859820598081745	0.030571622485275573	0.027986045221730215	0.02909430017000271	0.021777528927632153	0.024875326647325544	0.012847158384935603	0.010787504765821828	0.18262490536177234	0.10690299819421906	0.0
KMa157AR	0.5179322864083361	1.663081592092154	2.7236752168397547	1.414488116169629	0.14987819189691148	0.3416424126703524	17.3628824614312	0.4029039556499177	5.9898165906918095	3.497904023153796	0.8781837323412328	0.5117487399628012	0.12576487554611174	0.3267076787502079	0.4526507748744819	0.1635085187949474	1.7286156120153722	1.643462495453656	0.9233307282477508	0.9775363596272222	0.7673442648716478	0.8732023980706816	0.904602684729757	1.2626549168785992	1.2784959314212592	1.5036854179126238	1.4393566042386192	0.9670972542981088	0.8113281420241608	5.117382347069479	0.9188600850838766	0.3528283211620579	1.7040329125361398	1.3942616922558517	1.82099844504204	0.33608432271606553	0.34963192248777913	0.7790080561866467	3.192850096962943	1.0713348350234673	0.9667561343590092	0.7862280710681827	1.5643670250809512	0.5906087964111504	0.7615382809443807	0.4025925808996979	0.9843426335576199	0.32814871620506286	0.30460930018478954	1.3825722197615462	0.8108953765342037	0.924232266436885	1.4073461185176008	0.38531598735914097	0.36358641379774315	0.3792940537290588	1.1682662571358122	1.437359062092669	1.514572446897566	0.31386454101766126	0.7314530411787807	1.725921777325993	0.7636850946863366	1.6152173660928466	0.14602181522440005	0.15110631579131004	0.37003597116321746	0.11925597815044764	0.3654863715801664	0.13067002257743598	1.2026030803453367	0.13137800645196906	0.3593042832359025	0.43172222608616617	0.1832360563722393	1.3073203019370678	3.716452829748611	0.5740811323201546	0.011694637429737427	0.008545951037985217	0.0058248265055661445	0.005512466582840489	0.006534070231720676	0.030465674667764467	0.029270170506644124	0.02939324206236985	0.022858752559936402	0.024159586532701994	0.01768688704188002	0.01315418772230464	0.21921878256745866	0.13347779870242227	0.0
KMa158CB	0.4517554276726307	1.5009520980215811	2.282027511823824	1.275051945443418	0.16238382400959742	0.2975092682920914	22.028944842618287	0.35790338188608833	6.532220831985163	3.7278013450846217	0.8068298408527472	0.47180461999449835	0.11128497855768854	0.27207894266895194	0.3934502896767381	0.15008738320519607	1.5597048198883579	1.5546675817529483	0.8461336233307745	0.8571693293353313	0.7073441456163309	0.828455472956666	0.820638063785964	1.1006019107641147	1.1594515055621488	1.3672390626733393	1.318807975068333	0.8769353865482463	0.7386283163421488	5.164892101942587	0.8754301422547899	0.3379309669901175	1.4505401708466958	1.2226813687462363	1.5085390311987859	0.3503827807773928	0.3283268718544632	0.7205040214996892	3.392028719807844	0.962704745587318	0.8894922329455094	0.7171253151807737	1.4283475349570538	0.5737822502787049	0.6784556863736101	0.37054843869354886	0.903416539618748	0.29273146359478786	0.30423030857147804	1.2746100862641068	0.7336216478163731	0.8493597528455599	1.2959922866447275	0.3849727562271751	0.31519816633604014	0.3590780129887673	1.0406654274002187	1.2948538532160219	1.3836891500199624	0.31014517673214625	0.7009365707433282	1.5731190150724486	0.7149757195111381	1.4981174253164244	0.11674384850083852	0.13714608833331793	0.3208157508572371	0.11154232985227655	0.32354493041584786	0.10826724196396409	1.1392644497316502	0.12306216616153705	0.3211316973243713	0.37253982072388475	0.17192499763398025	1.1524001579404632	3.844806030240827	0.48018557179748467	0.007378818127582501	0.009181858895680219	0.006627382502411209	0.008095877224869841	0.007646400545739639	0.026569089497138838	0.030681301086006526	0.025708038294634805	0.024809611489416347	0.026030590997079054	0.013955849705846337	0.01391797373407266	0.193571101145692	0.12316156100356283	0.0
KMa159R8	0.534746634060246	1.698298108427014	3.7769189951335	1.4680275436569488	0.1015181125975932	0.26171796127983427	12.241815595258661	0.3045747627559493	5.022070192674092	3.4350345408233376	0.9405461510020775	0.32866765259286246	0.07850580838249832	0.22553558045996602	0.401218830160208	0.11892238160987735	1.8153252219007825	1.7093276266188782	0.9718981455798001	1.0354647462032036	0.7949902019763497	0.9231794485951388	0.9545689833544123	1.7912056844883153	1.3247221604651027	1.5878150696488171	1.6564250334271362	0.9810541319767337	0.8050818201798686	5.7297582107726726	0.9734721521410434	0.3727471480826245	2.4482304291931825	1.4429613989224117	2.577855474527348	0.3703133771544646	0.3631550663868921	0.8082982364562051	3.557831153567672	1.1497396155437978	1.0495185582596855	0.8216000789774642	1.644393510112428	0.6463388955522161	0.770661274820072	0.4206245276330075	1.0808156974363645	0.3460716617781945	0.3361818315351843	1.4692969777184774	0.8937295092642167	0.9636829057453079	1.4476400389789499	0.4421554361007011	0.3662842329825093	0.3944569248424013	1.2313505226804886	1.4972823644183582	1.6359947912314956	0.34328930575998146	0.7554948750817887	1.8184387490553329	0.7819822948850684	1.7064149891863445	0.097702957588309	0.10110468588516588	0.2576083368986417	0.08455726701284431	0.250219482694288	0.08827304741769942	1.2829170007239505	0.10370603487654828	0.23492845704925158	0.32708637480757946	0.19281247670420049	1.8916962971619469	4.1392578154967135	0.5691458999460975	0.007367793655084529	0.005976029807163469	0.006431024171743709	0.00665570415503612	0.00612918103039783	0.026865356178814796	0.02637010436140337	0.029543531548320935	0.02736570028275735	0.024152779794326826	0.013665165256841078	0.01345366903456761	0.14351067656471217	0.09425780782191456	0.0
KMa160SB	0.539415667209581	2.0026192674529506	4.051266402333258	1.7156645548621468	0.06203432451956283	0.1898627530917093	7.14819771124539	0.2104765617033439	3.9216373925354495	2.856824653403878	1.1055363180049589	0.1874332039981935	0.04128876250038638	0.16104506668516186	0.36367236481389925	0.0789536360444975	2.1875386596644364	1.9672594643318273	1.1564714398178164	1.2170850072164368	0.9095064163224115	1.0667226472217075	1.090782404114952	1.9818473977310782	1.572222432990144	1.8488989990245355	2.018584189118692	1.1426090146334882	0.951542896690543	5.109191536673429	1.1043706690285295	0.42712545420260056	2.661555292930179	1.7131747642696644	2.7737632590035064	0.44662742090593427	0.44120727683389604	0.9651161182611909	3.2440636762842185	1.3689586339771196	1.23253759668196	0.9470736971371465	1.989345820732214	0.7588714718158688	0.9241562113927777	0.5009707138593774	1.2289745423446976	0.40004914549436266	0.396925123833996	1.6914015140638106	1.0670130262494861	1.1761783582112602	1.6956839668177293	0.49501611977518273	0.43289240299439474	0.45861409540192005	1.4744033268055186	1.749728366961995	1.9081925421389951	0.3942862733187111	0.8829841736650946	2.127718303856061	0.9080510621551134	2.014088699209209	0.0410704889046959	0.03967570885646895	0.12883786589247256	0.03757794176961401	0.1812191019732026	0.038048811988699305	1.4707073126461139	0.04430621130864684	0.12377046213341994	0.24828494571634227	0.1127108408741138	2.0503070164625443	3.747778780450077	0.5974673891424281	0.005246810931116891	0.006316546183922944	0.004989804765365026	0.005660786492774088	0.003772958557945571	0.024731863773644166	0.01726650759393456	0.020417007877709437	0.02366591110276548	0.0188362877869731	0.010735582836219509	0.00994060303644243	0.08133408035016586	0.048012104022487026	0.0
KMa161R2	1.9313465543576602	0.9734714394731148	1.9373330914765998	0.8534423299070291	1.050144223793575	2.1952519444201184	13.738233801708057	2.580416428814637	3.956180173345908	2.358897815423835	0.5204778047410159	3.2641308719197384	0.9851410613702133	2.1118527841405292	2.058726241917201	0.8273247947155984	1.070616128755005	0.9612264294275888	0.5775245781338654	0.5971753562961853	0.4388848238706848	0.5172856282155642	0.5294911183635975	0.9400135412628474	0.7566696027559012	0.9077334502521569	0.8943179229716037	0.5631311964163876	0.46612049799886746	3.2453239120841086	0.5840031478061785	0.21602729758625025	1.2270002236518334	0.8241888433038854	1.3435210538440805	0.20537340331745535	0.21436125046135387	0.47256697879577575	2.1157357443594993	0.667767677148052	0.5801167267139529	0.45395184820201084	0.9102251896123161	0.3643344569728417	0.4551595557929997	0.3177179827130926	0.6088020033001486	0.2107868150818065	0.19271753128003558	0.8285672978985996	0.5254267059246391	0.5748109713676302	0.8142458661267268	0.2596645896323797	0.2540995998116762	0.22282657430975586	0.7066854297090076	0.8657703556334534	0.9373025276721832	0.1979969840893625	0.4192114740912268	1.0579063836171594	0.45148188647545867	0.9753138165443023	1.1690363846381737	1.161606136567488	2.3339384494198647	0.985820905763857	2.4157138082381677	0.9762047314186445	0.7580181878025223	1.0967445263067939	2.210911352218986	2.4711770026475497	1.0741642954224409	0.9911098641258942	2.440270262380787	1.7624547887449582	0.027695037793447758	0.024077379018971026	0.030457707145538495	0.023698529569672864	0.022583113787335806	0.13405403021984807	0.13539465008525917	0.13406088467365976	0.12768459885808914	0.1213351389498251	0.06932160617727298	0.06179650257066435	1.3296907562067737	1.0474256280711436	0.0
