bins	HOT_224_25M	HOT_225_25M	HOT_226_25M	HOT_227_25M	HOT_229_25M	HOT_231_25M	HOT_232_25M	HOT_233_25M	HOT_234_25M	HOT_236_25M	HOT_237_25M	HOT_238_25M	KDe743ST	KDe747HP	KFe386HP	KFe387AR	KFe389R8	KFe393NT	KFe395NB	KFe416ST	KMa156HP	KMa157AR	KMa158CB	KMa159R8	KMa160SB	KMa161R2	KMa162ST	KMa163NT	KMa164NR	KMa165NB	KMy813ST	KMy817HP	KOc290HP	KOc291AR	KOc293R8	KOc297NT	KOc299NB	KOc321ST	KSe054HP	KSe055AR	KSe056CB	KSe057R8	KSe058SB	KSe059R2	KSe060ST	KSe061NT	KSe062NR	KSe063NB
HIMB1631	0.37578748244498067	0.2796629924194234	0.32582468867987957	0.23599391614982723	0.3924967205615117	0.39202018193715366	0.507002595019751	0.5348484579375203	0.4797915388034884	0.33224669096460024	0.7613191991012845	0.23931569516681048	0.9772958715183571	6.751052811273219	1.476782494545485	1.392514087944138	2.3458338712826823	0.3432068006636881	3.1742193712898814	0.3727719759807871	1.1063531051457527	1.2345604098065444	1.0112742636702967	1.4385515023658801	1.6777017694905694	0.6604917513346098	0.3104761763800934	0.25023910553690437	0.8459801018317775	1.5986342126271083	1.6514792101410165	23.488291901013383	1.180009404872621	1.2052565172146152	1.1653600477701611	0.6421379568479115	0.8940529385915051	0.5922077002335973	1.2406814319945039	0.7598091200143859	0.7974750425701403	1.8345603519909142	0.9879067511615561	0.26788064727375155	0.24119449702608708	0.19599027372825442	0.616448661981559	0.8849993348664916
HIMB1636	0.18160689941690958	0.1394254274198461	0.15835808427973178	0.1189311356272238	0.1623768905752044	0.18535116113543765	0.22956461100137646	0.24166036020358142	0.22258361091635334	0.1584740709309859	0.35928724789535404	0.11660127361690684	0.44952887014436826	2.617563956686902	0.7444928227526367	0.7176401998279025	1.1388257998360527	0.15355099115323553	1.4234354686158652	0.18557423525119032	0.5612106167133417	0.632875674370726	0.5006518630573646	0.6993648191765578	0.8048057424740808	0.35661620662936977	0.14074489788465583	0.10110252168689997	0.42030496680925056	0.7663179443240726	0.7070996158943308	8.678815220666282	0.6179966351024783	0.649828650451545	0.6249633217081131	0.33479446948321606	0.4780150630261488	0.33155533199141834	0.6143465606332881	0.36127928976905077	0.39481085318438236	0.8513060317676396	0.5139311155090037	0.1114735954850716	0.11650048295118322	0.08221216267161295	0.3115426605127378	0.4366846708401541
HIMB1641	0.18149416811265726	0.15026433257921276	0.17266857708103625	0.12226298266008259	0.18887308841476913	0.18252083541928163	0.2462806121268215	0.2735904307696603	0.23959587300697036	0.16276151178589476	0.37182916965113066	0.1191318805182372	0.4420260531799684	2.6030572202315176	0.7529301435291714	0.7051422579072202	1.1133101590572483	0.1629530955328755	1.417930789104499	0.18263724623778868	0.5667516752625742	0.6045225576952923	0.5212797479335065	0.6813693576259682	0.8048969192227865	0.35127996818420726	0.16123121863433978	0.11725863361175368	0.4692843760229927	0.7572286385215183	0.7911689123391714	8.417163585556944	0.6233013984745901	0.6514170179711433	0.6251469079487445	0.3488494151468633	0.4789093564923326	0.35460555437575036	0.6280081609128297	0.38171740946455024	0.4169231988425529	0.8528082241777246	0.49543803262961145	0.1254953337465479	0.1200278479117463	0.07884877393096996	0.3202871610076974	0.44896669304971054
HIMB1662	0.3732215292047393	0.2653873759287483	0.26777787196916564	0.192360129628864	0.3727395453436232	0.3546900530089868	0.4967531713313557	0.5259930690276939	0.4533721101877361	0.3441731114279556	0.7520434483746194	0.229869231999927	0.9922362194317828	8.926424195957571	1.7595001668671688	1.759845997280346	2.9547831746357014	0.33717333951749734	4.1301762281398275	0.4103485136166339	1.3981601675898923	1.5621392790175972	1.2567779479034507	1.75823131517987	2.097065497420166	0.8181421402957767	0.3100375502726507	0.2229960160765474	1.0680566145510575	2.002025794509445	1.6914752061562082	29.86161463409683	1.5627395072011365	1.5381794739650538	1.51014639157091	0.7546080259929014	1.1171299616350714	0.7210998522384949	1.5089942792477269	0.8626309383157948	0.9589514133842391	2.202591484167405	1.1899920749578476	0.29519963366178137	0.25139053766848707	0.19047388923017705	0.7472062307310556	1.0535136624266097
HIMB1685	0.5722365463855977	0.41148927850933886	0.3939350390611131	0.272982142153045	0.6210898963122836	0.5317144854216305	0.8222666993835974	0.8370442349856309	0.7673098796743419	0.47776260231849466	1.2467286479667048	0.3510205828012274	1.6367532701038265	8.085576889806532	1.5575975639667656	1.4227660905465724	2.5227881554744354	0.5000501803411537	3.540656231019975	0.5317504777297744	1.0997177609179631	1.1932990138292432	0.942036496219231	1.4249258592359837	1.6939956818632782	0.6423310319761009	0.39066557826614495	0.36006708029271334	0.83881684414678	1.559885329366863	2.8846842638077073	22.062856645025658	1.5760026623996888	1.5878539155380242	1.5499566035361667	0.700394836973561	1.02682852828536	0.7019556625141704	1.494873710031294	0.7880188028360953	0.9150291711124343	2.078664083936408	1.2762033246897335	0.33318928343389825	0.32148671439671506	0.2335847749122235	0.6193919674605685	0.86220025689375
HIMB1695	0.6415343485557695	0.46034093880885246	0.3944057398903118	0.27346684319344106	0.638682820098171	0.587446952435957	0.8271737542813943	0.9080467859610722	0.7294127970527285	0.5120619047168458	1.2677941762914644	0.37104696764236833	1.6281450780355735	8.72406775474854	1.7200175314166728	1.6035346879353027	2.8813983513745476	0.5308074009228967	3.8579733814816812	0.5776876550672201	1.1574798811798017	1.2873109394943407	1.042219677795088	1.4579561730754675	1.7889429059334587	0.6727034146549468	0.41879229994846895	0.40430499133576125	0.8619001368154229	1.6468765912842476	2.862685981920144	22.95450522621872	1.6760102299646646	1.708784655742467	1.66556151282334	0.7506462324910901	1.099464446329287	0.735567332874457	1.6052940675566663	0.8482316200184767	1.0158997472476534	2.365530971977008	1.391799969145576	0.347671730601335	0.3333205260342301	0.2751585247395252	0.6700969916300278	0.9450930749119499
HIMB1701	0.44731934233258447	0.30459868886261904	0.30464746984015656	0.21855683655787372	0.4597879767657264	0.4479303098910199	0.6057477032180445	0.6742204360538788	0.5494927715834493	0.3980319646804085	0.9170995707311244	0.28550626457136047	1.259815047854867	8.910764167375723	1.8716691601074478	1.7810920517345634	3.0907064556424455	0.41502426846384916	4.276573095885351	0.4711241843784845	1.39757753753164	1.587217699084809	1.2503614163608625	1.7418650439187988	2.113700806930587	0.7863076589969675	0.35673109033172873	0.30431153547165063	1.0578437472584543	1.991155644073957	2.1089477817129456	28.83159821830255	1.596103537234009	1.6233827070849065	1.61454673006723	0.7591166611820704	1.1154218382814192	0.7460036846094686	1.548419790733748	0.8607224928171698	0.9785088823570526	2.32156413270111	1.2624021369546783	0.3227008675976996	0.28470659852326313	0.2167805344083351	0.7363184946248946	1.0662000256570896
HIMB1702	0.30639332929303176	0.23309940043583968	0.24211669057221266	0.17585287127873964	0.3686122892682184	0.2876548544517876	0.4132333008998453	0.46886117653204434	0.38540757487552174	0.25602401224036014	0.6397480797180175	0.1920306178066491	0.7671317203755973	3.4873698003119715	0.8515575606878059	0.8019908385445	1.297676661235379	0.25841893777967934	1.6990735296733575	0.2721958496684689	0.6317916744734244	0.6958663316280421	0.5868444448379337	0.8180713180522388	0.9249194855350468	0.4046763980696949	0.21420060450360923	0.1882843660075178	0.5048685426258497	0.9197314552468135	1.3841661679981732	11.39050303676034	0.7092273380091032	0.7447176970936633	0.701509522011025	0.41921934310224007	0.5813911598608701	0.4050927661120566	0.7482295959973391	0.45949412292614894	0.5004452662050275	1.0607885390858667	0.6029024002105782	0.18472836444871873	0.16170881200896095	0.1391569697468935	0.37486899981395255	0.5369259988010353
HIMB1709	0.6583033121166063	0.4712327572662229	0.4299049208403044	0.32226330014412685	0.6504628343643176	0.6251359630044422	0.900431474472585	0.9696146274348751	0.8102365000695745	0.5742816741110708	1.3505452943155727	0.3783245937049281	1.8015149962445691	4.723508963946906	0.9636720445938032	0.9059283369541264	1.5584265895259923	0.5830216030702294	2.071029641693508	0.6610894239565551	0.6566088111910052	0.7479505650577407	0.5821890642409472	0.8276469978091809	1.0072117730080763	0.43655774767585276	0.3999026590982908	0.3916538916545635	0.5532175691033684	0.9211164777697344	2.9944909186797277	13.009422331693068	0.9083756329485786	0.9435505515468378	0.9028367092966907	0.4830004729345283	0.6451185272017179	0.46011966672644855	1.0183564358165793	0.5277917559740654	0.6782206499873353	1.517971002689882	0.9364030327526062	0.3479174499242949	0.37490085661470335	0.2745746297553252	0.39621309609469163	0.5711692080858756
HIMB1710	0.2876808856058935	0.21115966689169574	0.2626850271450435	0.16974974609192403	0.2567897226517657	0.2713970513515091	0.35795872725724787	0.37781125852927727	0.3154707238311617	0.2327044453660294	0.5063984109529254	0.16803180412002128	0.5910507102957553	2.9640678990741285	0.8027478200839393	0.7761318180979118	1.2350071969835335	0.22563240396302175	1.5641599348964783	0.257078259444483	0.5849192940734712	0.6807815483839733	0.572953469446306	0.7496461779327468	0.8877047754995865	0.37530039770990886	0.19824933271953124	0.14541470149173383	0.4828721658810859	0.8616021925556296	1.0179952981008138	10.088888818847277	0.6760137569902973	0.6775408226613803	0.6862387806572753	0.3775247856333353	0.5163081540242866	0.36427727871610033	0.6670649388637367	0.40012448834534026	0.4521112028209328	0.9321633210661173	0.5494068395163869	0.17175449557364175	0.1673189300539156	0.1251988264156864	0.34965550843372084	0.5039087914238781
